file_path,segment_idx,emotion_label,narrative_tone,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_mfcc_1_mean,delta_mfcc_1_std,delta_mfcc_2_mean,delta_mfcc_2_std,delta_mfcc_3_mean,delta_mfcc_3_std,delta_mfcc_4_mean,delta_mfcc_4_std,delta_mfcc_5_mean,delta_mfcc_5_std,delta_mfcc_6_mean,delta_mfcc_6_std,delta_mfcc_7_mean,delta_mfcc_7_std,delta_mfcc_8_mean,delta_mfcc_8_std,delta_mfcc_9_mean,delta_mfcc_9_std,delta_mfcc_10_mean,delta_mfcc_10_std,delta_mfcc_11_mean,delta_mfcc_11_std,delta_mfcc_12_mean,delta_mfcc_12_std,delta_mfcc_13_mean,delta_mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,rms_mean,rms_std,pitch_mean,pitch_std,duration,tempo
data\raw\Audio_Speech_Actors_01-24\Actor_03\03-01-07-02-02-02-03.wav,0,disgust,dramatic_emphasis,-339.6422119140625,158.92092895507812,50.14110565185547,56.27781295776367,-11.49537467956543,32.538185119628906,4.081996917724609,22.76991081237793,-10.351024627685547,28.98714828491211,-3.414376735687256,16.26529884338379,-15.02025318145752,17.351917266845703,-8.2966947555542,17.332063674926758,-10.111552238464355,10.454865455627441,-8.503110885620117,14.083678245544434,-5.314574241638184,11.883247375488281,-3.4285802841186523,10.426254272460938,-6.472901821136475,9.378766059875488,-0.594383716583252,21.23655891418457,-0.21491703391075134,8.982819557189941,-0.07209233194589615,6.49348783493042,-0.07063914090394974,3.998655319213867,0.05774910748004913,5.460169792175293,-0.04831712320446968,3.547015905380249,-0.09650297462940216,2.6164445877075195,-0.18071477115154266,3.0527806282043457,-0.1303042471408844,1.9578499794006348,-0.07954563945531845,2.570557117462158,0.037981774657964706,2.064580202102661,-0.05771321803331375,1.7210228443145752,0.08678566664457321,1.8339074850082397,0.38531070947647095,0.2571026086807251,0.4747065007686615,0.3211970627307892,0.4747881293296814,0.3182666301727295,0.4231121242046356,0.3043055832386017,0.4500085711479187,0.30975234508514404,0.4959881007671356,0.3419857919216156,0.4666441082954407,0.3216521441936493,0.5018109679222107,0.31640636920928955,0.4931171238422394,0.29322755336761475,0.49489593505859375,0.28588712215423584,0.5399038195610046,0.3073276877403259,0.4572048485279083,0.2833366394042969,3103.648751753656,1482.274469202851,5697.178883272059,2159.364879131771,2463.404292732722,507.92453836186434,0.22466394761029412,0.1610646427057492,0.0402631014585495,0.04939515143632889,407.55034992713513,540.9400316418433,3.937278911564626,151.99908088235293
data\raw\Audio_Speech_Actors_01-24\Actor_03\03-01-08-01-01-01-03.wav,0,surprised,character_dialogue,-361.88238525390625,184.28627014160156,57.360504150390625,49.062129974365234,-15.214552879333496,23.62358856201172,1.2010242938995361,17.835952758789062,-5.838339328765869,18.050859451293945,-3.551318645477295,12.407151222229004,-14.903945922851562,17.43240737915039,-14.010785102844238,13.393167495727539,-6.61552095413208,9.444458961486816,-10.389124870300293,16.799503326416016,-1.172142505645752,9.717555046081543,-5.23505163192749,8.908247947692871,-4.0035271644592285,9.8383150100708,0.5458506941795349,14.95479965209961,0.40976691246032715,5.954018592834473,-0.06880385428667068,4.316420078277588,-0.1439322829246521,3.2362797260284424,-0.04347798600792885,3.668336868286133,0.009952579624950886,2.550798177719116,-0.02510805055499077,2.254089593887329,-0.06517641991376877,1.6954008340835571,-0.06762636452913284,1.8374369144439697,-0.007437392603605986,2.578336477279663,0.0004809419915545732,2.0228164196014404,-0.014027124270796776,1.680053949356079,0.02294747531414032,1.3739501237869263,0.4235870838165283,0.31867000460624695,0.45986899733543396,0.3526095449924469,0.4676229655742645,0.34119170904159546,0.5050287842750549,0.3454987704753876,0.559935450553894,0.37672942876815796,0.4516907334327698,0.3401326537132263,0.4141862690448761,0.345084011554718,0.3905960023403168,0.3050287961959839,0.44855451583862305,0.3306999206542969,0.5062061548233032,0.33422908186912537,0.4834281802177429,0.3286362290382385,0.4916032552719116,0.34904399514198303,2804.115194312081,1502.2308176131496,5354.53857421875,2603.7953832425924,2344.7899464197085,806.6343156146613,0.18375767299107143,0.16580758131536802,0.051649801433086395,0.06614182889461517,568.8259866988641,650.0470275798468,3.2365986394557824,161.4990234375
data\raw\Audio_Speech_Actors_01-24\Actor_03\03-01-08-01-01-02-03.wav,0,surprised,character_dialogue,-385.3468933105469,197.3583526611328,51.87158966064453,52.769866943359375,-5.901474475860596,26.6170654296875,8.644475936889648,16.97587776184082,4.358280181884766,17.768943786621094,-2.0441949367523193,13.522650718688965,-7.865849018096924,15.0215425491333,-5.876221656799316,14.350918769836426,-0.3067379295825958,8.496099472045898,-5.575982093811035,14.598326683044434,0.5368896722793579,8.676095962524414,-2.1821889877319336,10.716848373413086,-5.54517936706543,10.395155906677246,0.17695888876914978,15.742318153381348,0.19890490174293518,7.2701802253723145,0.0950923040509224,4.685811519622803,0.030859097838401794,3.9219372272491455,0.039157409220933914,3.7420668601989746,0.07381245493888855,2.61956787109375,0.07970487326383591,2.3505027294158936,0.05323033779859543,2.0705089569091797,0.02840668521821499,1.7421841621398926,0.02776597999036312,2.227998971939087,0.04246202111244202,1.4652576446533203,0.05064588040113449,2.30145525932312,0.04264388605952263,1.2467516660690308,0.4597926139831543,0.28174278140068054,0.4474046230316162,0.272885799407959,0.513134241104126,0.29335227608680725,0.6183025240898132,0.31823208928108215,0.6095879077911377,0.27465805411338806,0.5847300887107849,0.27875760197639465,0.5352051258087158,0.29295212030410767,0.5202481150627136,0.30831393599510193,0.5158460736274719,0.3117348253726959,0.5460326075553894,0.32603251934051514,0.5361791253089905,0.30762067437171936,0.5310636758804321,0.30855050683021545,3058.04174257507,1297.8751894890868,6080.843823576627,2435.0156872803514,2719.821629846583,583.6770453643788,0.2201278895547945,0.20210356341889643,0.042097583413124084,0.05588368698954582,510.4621914384922,612.8873194217546,3.3700680272108845,151.99908088235293
data\raw\Audio_Speech_Actors_01-24\Actor_03\03-01-08-01-02-01-03.wav,0,surprised,character_dialogue,-397.7232360839844,191.48165893554688,54.73538589477539,58.56413650512695,-7.55294942855835,31.058507919311523,6.3907694816589355,18.352148056030273,-3.836561918258667,18.613990783691406,0.27960464358329773,12.09099292755127,-11.890847206115723,17.734432220458984,-10.357372283935547,13.28421688079834,-5.632741928100586,8.893452644348145,-9.9384183883667,16.24989891052246,0.20334354043006897,8.830220222473145,-1.2503790855407715,9.366861343383789,-6.964414596557617,11.332157135009766,0.06155063956975937,17.708538055419922,0.0832173228263855,9.427623748779297,0.07287835329771042,5.912224769592285,0.058789998292922974,3.4328999519348145,0.043978918343782425,3.8421034812927246,0.03090265579521656,2.74655818939209,0.021183207631111145,1.678719162940979,0.015324841253459454,1.789519190788269,0.012479851022362709,1.7346842288970947,0.01084704976528883,2.4297337532043457,0.008653515949845314,1.9342294931411743,0.004934919066727161,2.1789417266845703,-0.0003929691156372428,1.6338022947311401,0.5094038844108582,0.294687420129776,0.4745926856994629,0.301449716091156,0.525314211845398,0.3016033470630646,0.6269559264183044,0.2934006452560425,0.7259806990623474,0.2501926124095917,0.6254757642745972,0.255983829498291,0.48637279868125916,0.28465721011161804,0.4261234402656555,0.2954307794570923,0.4286350607872009,0.303785115480423,0.44697651267051697,0.3117484152317047,0.5045866966247559,0.32178062200546265,0.5571655035018921,0.31632760167121887,3222.633544156581,1501.0959482193114,6152.488642153533,2578.994809087957,2587.0673519945803,679.2002930530458,0.255226024682971,0.19047505731724282,0.04082880914211273,0.055481329560279846,332.8775896370949,425.5829868895314,3.2032199546485263,123.046875
data\raw\Audio_Speech_Actors_01-24\Actor_03\03-01-08-01-02-02-03.wav,0,surprised,character_dialogue,-373.84381103515625,195.51251220703125,58.192909240722656,62.98555374145508,-16.139076232910156,34.024696350097656,7.618869304656982,19.836965560913086,-1.142287254333496,21.633798599243164,-5.518996715545654,15.382342338562012,-11.78125286102295,15.537455558776855,-8.105710983276367,11.985774993896484,-3.0653464794158936,8.627981185913086,-8.982015609741211,15.837118148803711,2.688568592071533,7.820490837097168,-1.9511260986328125,8.916587829589844,-5.4609270095825195,8.976085662841797,0.05367804318666458,16.001131057739258,0.0732412040233612,9.346068382263184,0.06586496531963348,6.247837543487549,0.0554276742041111,3.1145567893981934,0.04392477124929428,4.486670017242432,0.033103033900260925,3.1313207149505615,0.024147678166627884,1.861277461051941,0.017605740576982498,2.0184483528137207,0.013400121591985226,1.718359351158142,0.01092015951871872,2.469771385192871,0.009266611188650131,1.4922806024551392,0.007611943408846855,1.7450460195541382,0.005469737108796835,1.1955491304397583,0.43571725487709045,0.3395863473415375,0.46523231267929077,0.35858020186424255,0.4845457077026367,0.3460594415664673,0.5013567805290222,0.3436353802680969,0.4568965435028076,0.3229396641254425,0.4574603736400604,0.32652172446250916,0.43149498105049133,0.31599855422973633,0.42776864767074585,0.32415929436683655,0.4197942912578583,0.30023425817489624,0.43655499815940857,0.32815656065940857,0.47794878482818604,0.3686293959617615,0.45616263151168823,0.3591799736022949,2715.726201067384,1682.9059916408976,5048.277698863636,2957.165233359024,2177.8778663877392,967.3230881436234,0.18308327414772727,0.16705016098280995,0.04701504856348038,0.060390740633010864,588.8746014852046,719.7419815667848,3.570249433106576,151.99908088235293
data\raw\Audio_Speech_Actors_01-24\Actor_03\03-01-08-02-01-01-03.wav,0,surprised,character_dialogue,-393.5633850097656,201.38931274414062,58.19626235961914,47.93260955810547,-14.18188190460205,31.820842742919922,4.549208164215088,21.581890106201172,-5.6254119873046875,21.380760192871094,-9.735067367553711,20.492921829223633,-9.498044967651367,14.970656394958496,-12.199600219726562,14.463582992553711,-5.0745368003845215,8.961970329284668,-12.919859886169434,16.67761993408203,-3.2024974822998047,7.8730902671813965,-0.47623223066329956,9.707032203674316,-7.7882981300354,12.554141998291016,0.7005089521408081,17.396465301513672,0.5444514751434326,7.127426624298096,-0.0168144553899765,4.75623083114624,-0.09447275847196579,3.6897311210632324,-0.05893098562955856,4.926474094390869,-0.06754104048013687,3.562237024307251,-0.12996481359004974,2.7382936477661133,-0.15966616570949554,2.227202892303467,-0.10264542698860168,1.7995336055755615,-0.0844399556517601,2.811197280883789,-0.08660486340522766,1.6317806243896484,-0.01568094827234745,2.006474733352661,0.06590314209461212,1.3670591115951538,0.5121713280677795,0.28320637345314026,0.5289987325668335,0.2962780296802521,0.5497896671295166,0.29776108264923096,0.5606406331062317,0.31124505400657654,0.5663116574287415,0.2743206322193146,0.5669375658035278,0.299001008272171,0.4902007281780243,0.293222039937973,0.41538006067276,0.2701544761657715,0.41667425632476807,0.2819034457206726,0.49771982431411743,0.2979312837123871,0.5227084159851074,0.29636213183403015,0.5806988477706909,0.32695305347442627,2941.084850340063,1296.107408826697,5710.804001828457,2391.2523229983535,2534.3042368992847,603.1681233130246,0.23921971963652483,0.20715120344836122,0.04153641685843468,0.057392969727516174,479.9492860519751,497.58147500134413,3.2699773242630386,215.33203125
data\raw\Audio_Speech_Actors_01-24\Actor_03\03-01-08-02-01-02-03.wav,0,surprised,character_dialogue,-414.1688232421875,180.2919158935547,43.15224838256836,47.821739196777344,-9.550726890563965,23.59843635559082,6.914234638214111,20.282880783081055,-2.3663480281829834,20.938461303710938,-7.289834022521973,16.38754653930664,-7.503322601318359,13.260316848754883,-9.242959976196289,14.971176147460938,-0.06282385438680649,7.751916408538818,-8.669098854064941,13.830248832702637,-1.762455701828003,8.034808158874512,0.5965171456336975,10.390425682067871,-7.29200553894043,10.104048728942871,0.058734990656375885,14.404870986938477,0.053691960871219635,5.956809043884277,0.0009129841928370297,4.469354152679443,-0.01780407316982746,3.278801679611206,0.0015432896325364709,4.069351673126221,0.012845552526414394,3.2430179119110107,-0.009522964246571064,2.331622838973999,-0.03688444942235947,2.7413032054901123,-0.031117817386984825,1.5545144081115723,0.0025445008650422096,2.2136945724487305,0.026522813364863396,1.5246503353118896,0.02166842110455036,2.198951482772827,0.005596111994236708,1.07755708694458,0.5050917267799377,0.3183002173900604,0.5613327026367188,0.31376734375953674,0.5582309365272522,0.33264705538749695,0.5392941236495972,0.34762218594551086,0.46436119079589844,0.3297275900840759,0.4213997423648834,0.2934115529060364,0.45351389050483704,0.30749911069869995,0.44705092906951904,0.29991716146469116,0.4678683280944824,0.31452372670173645,0.48952406644821167,0.32809823751449585,0.49702200293540955,0.3252384662628174,0.48950058221817017,0.3407342731952667,3096.1525947716677,1545.1824203637084,5835.429030198317,2577.065823697604,2521.3233844737106,702.1857633446118,0.18044496193910256,0.13509727328697876,0.0256916806101799,0.03657542169094086,474.2315447286781,541.2418003453915,3.603628117913832,117.45383522727273
data\raw\Audio_Speech_Actors_01-24\Actor_03\03-01-08-02-02-01-03.wav,0,surprised,character_dialogue,-391.27850341796875,186.56491088867188,47.07683563232422,46.36260223388672,-12.145889282226562,29.88625717163086,-4.691466808319092,17.253841400146484,-7.65680456161499,20.432466506958008,-1.1220717430114746,13.460094451904297,-16.796541213989258,17.72312355041504,-11.815144538879395,15.508716583251953,-2.855512857437134,10.235552787780762,-11.926403999328613,15.878518104553223,-0.5786520838737488,11.052884101867676,-2.0695557594299316,8.12471866607666,-6.2272233963012695,11.922364234924316,0.42951491475105286,16.170886993408203,0.38183876872062683,6.875120639801025,-0.030782736837863922,5.92745304107666,-0.20190083980560303,3.414879322052002,-0.0822635293006897,4.288804054260254,0.04314759746193886,2.8444902896881104,0.012193414382636547,2.201014280319214,-0.06151386350393295,2.3039743900299072,-0.05009666830301285,1.5864527225494385,0.010597367770969868,2.2435147762298584,0.03602176904678345,1.828009843826294,0.01890360563993454,1.4571729898452759,-0.008743690326809883,1.3352737426757812,0.5436832308769226,0.28459376096725464,0.5688859820365906,0.340691477060318,0.520621120929718,0.3372974395751953,0.5011729001998901,0.3448849618434906,0.43761950731277466,0.31125688552856445,0.426618754863739,0.30067455768585205,0.4672659933567047,0.31979355216026306,0.4161146879196167,0.2787626385688782,0.450228214263916,0.2825305461883545,0.4890187680721283,0.3101406991481781,0.49541065096855164,0.30891406536102295,0.5404401421546936,0.3050387501716614,3084.0983731894066,1459.8628661256846,5915.998001603891,2372.958257908825,2555.533442289003,675.5990680937435,0.2093982822847682,0.20223505382109888,0.03406853601336479,0.046505603939294815,530.4987670907143,494.68419423190466,3.5035374149659866,184.5703125
data\raw\Audio_Speech_Actors_01-24\Actor_03\03-01-08-02-02-02-03.wav,0,surprised,character_dialogue,-410.1045227050781,199.9737548828125,52.289127349853516,54.4238166809082,-8.516225814819336,31.259763717651367,2.4789040088653564,23.72730827331543,-2.9718217849731445,23.16735076904297,-5.03760290145874,16.645944595336914,-10.758559226989746,16.993059158325195,-8.645347595214844,11.373425483703613,-5.314709663391113,8.84379768371582,-9.242915153503418,14.369589805603027,-1.704988718032837,6.675673961639404,-4.475660800933838,9.509536743164062,-6.367254734039307,10.627313613891602,0.06424517184495926,18.323871612548828,0.12780772149562836,8.731061935424805,0.09447681158781052,5.811186790466309,-0.0029616765677928925,4.606270790100098,-0.02165720798075199,5.193181991577148,0.012713132426142693,3.252924919128418,0.027245603501796722,2.359823226928711,0.018429365009069443,1.598792552947998,-0.01130621787160635,1.7560049295425415,-0.029546212404966354,2.0155770778656006,0.021593986079096794,1.3535112142562866,0.056263867765665054,1.9087297916412354,0.016013942658901215,1.0190871953964233,0.4492228329181671,0.3076402544975281,0.44779473543167114,0.2790760397911072,0.5467511415481567,0.3031310737133026,0.6062720417976379,0.3096255362033844,0.545147716999054,0.2894856333732605,0.48474186658859253,0.2821507155895233,0.49929776787757874,0.30890899896621704,0.495552659034729,0.3317500650882721,0.4519823491573334,0.3196600079536438,0.43688642978668213,0.31686413288116455,0.48126712441444397,0.32215195894241333,0.5089650750160217,0.3148382902145386,3151.352715115268,1639.0804296986998,5909.78759765625,2780.4143791306274,2483.908854098424,803.048049407842,0.22947823660714287,0.20472670935945672,0.03950498625636101,0.055301230400800705,534.456942930405,614.9973039654186,3.2365986394557824,83.35433467741936
data\raw\Audio_Speech_Actors_01-24\Actor_04\03-01-01-01-01-01-04.wav,0,neutral,calm_description,-418.4342346191406,187.3424072265625,42.934261322021484,57.24435043334961,-7.274556636810303,28.365192413330078,8.977728843688965,17.786741256713867,-4.170577526092529,14.878257751464844,-4.924890041351318,13.474630355834961,-6.537959575653076,14.061444282531738,-12.679186820983887,16.221620559692383,-7.311472415924072,10.711360931396484,-3.6008548736572266,9.264908790588379,-3.250098466873169,6.257681846618652,-7.083312511444092,8.285508155822754,-4.5401716232299805,7.399301528930664,0.050314951688051224,14.067473411560059,0.06144298240542412,5.443624973297119,0.03657366335391998,5.090592861175537,0.01052690390497446,3.6674535274505615,-0.0030554658733308315,2.0470876693725586,-0.005130767822265625,2.4543168544769287,-0.007000284735113382,2.336667776107788,-0.01722002401947975,1.9605278968811035,-0.03161994740366936,1.7943156957626343,-0.03782753273844719,1.9425690174102783,-0.032324325293302536,1.1823135614395142,-0.02081131376326084,1.2062675952911377,-0.008368952199816704,0.9233841300010681,0.38081449270248413,0.3710956275463104,0.3513828217983246,0.3631884455680847,0.3772428333759308,0.35046297311782837,0.4280216693878174,0.34517553448677063,0.5349022150039673,0.3867717385292053,0.5253106355667114,0.3398618996143341,0.46474429965019226,0.3279573321342468,0.4243582785129547,0.3657764196395874,0.3874727189540863,0.35116109251976013,0.3551488518714905,0.3307019770145416,0.438274621963501,0.3797744810581207,0.4367576241493225,0.37256571650505066,3153.576522688435,2057.8741873188146,5674.30018711757,3233.6483025999905,2275.030866775018,1023.4397941281874,0.2640713778409091,0.27155036513143177,0.041653670370578766,0.058819349855184555,580.5212939452719,738.1934965474494,3.3033106575963718,143.5546875
data\raw\Audio_Speech_Actors_01-24\Actor_04\03-01-01-01-01-02-04.wav,0,neutral,calm_description,-429.0522766113281,187.9641876220703,43.971981048583984,55.08362579345703,-7.463787078857422,30.32735252380371,6.148909091949463,16.035663604736328,-8.039636611938477,15.2572660446167,-7.606487274169922,14.19593334197998,-8.504781723022461,15.865876197814941,-14.781915664672852,16.667686462402344,-10.882156372070312,13.14953327178955,-5.324731826782227,9.514966011047363,-4.378770351409912,7.61484956741333,-8.113153457641602,9.9157075881958,-5.362906455993652,8.047931671142578,0.03471500054001808,15.712882995605469,0.04498855397105217,5.17091703414917,0.034259624779224396,5.788373947143555,0.02067289687693119,3.717930793762207,0.009446588344871998,2.4020535945892334,0.004323096945881844,2.397902250289917,0.002572206547483802,2.920341730117798,-0.0014730218099430203,2.264200448989868,-0.008800153620541096,1.8141454458236694,-0.016191456466913223,1.9220213890075684,-0.020480593666434288,1.3363057374954224,-0.021176351234316826,1.2907798290252686,-0.020376048982143402,1.0130537748336792,0.37445375323295593,0.36041557788848877,0.34193703532218933,0.36055007576942444,0.27976149320602417,0.31319326162338257,0.31015104055404663,0.32692378759384155,0.38552531599998474,0.32188743352890015,0.48879116773605347,0.40064603090286255,0.36177366971969604,0.3279649019241333,0.3055860102176666,0.32278141379356384,0.32127663493156433,0.33760663866996765,0.3375701308250427,0.35709425806999207,0.3302760422229767,0.34727033972740173,0.3849083185195923,0.3729367256164551,2639.1045705947045,1886.026799392256,4952.341743364726,3418.5917183197143,2098.9871831317632,1191.3628771271824,0.2832900791952055,0.2894387121894137,0.04291297867894173,0.05909416079521179,600.0148147109068,786.3727574829121,3.3700680272108845,75.99954044117646
data\raw\Audio_Speech_Actors_01-24\Actor_04\03-01-01-01-02-01-04.wav,0,neutral,calm_description,-466.9263000488281,194.0079345703125,46.507118225097656,57.2741813659668,-6.723053932189941,34.12660217285156,2.0493106842041016,15.546584129333496,-5.955284118652344,20.88670539855957,-4.55759859085083,12.54183578491211,-9.712335586547852,16.470027923583984,-14.664020538330078,17.38539695739746,-8.840659141540527,11.419412612915039,-6.059713363647461,10.353166580200195,-5.494343280792236,6.8447113037109375,-9.315281867980957,10.689200401306152,-5.959334850311279,6.195662498474121,0.09835966676473618,17.766847610473633,0.12019351869821548,7.420500755310059,0.08403288573026657,6.353773593902588,0.05980786681175232,3.6702702045440674,0.04626184701919556,3.6653666496276855,0.02678484283387661,2.1486384868621826,0.0006417078548111022,2.8162686824798584,-0.019053641706705093,2.1425836086273193,-0.028403613716363907,1.7402451038360596,-0.035900332033634186,1.7560710906982422,-0.04222453013062477,1.2350512742996216,-0.03835036978125572,1.5254954099655151,-0.02559242770075798,0.7918376326560974,0.35816386342048645,0.3661227524280548,0.3439022898674011,0.34857675433158875,0.3184297978878021,0.33848729729652405,0.3068092167377472,0.35405299067497253,0.2960697114467621,0.32350122928619385,0.4126960337162018,0.41278520226478577,0.39425167441368103,0.37094831466674805,0.3915390074253082,0.3728509843349457,0.3950270116329193,0.37463608384132385,0.3439176678657532,0.3561611473560333,0.33209049701690674,0.36353087425231934,0.3713872730731964,0.40300577878952026,2250.482096668163,1900.9883015477349,4283.809320977393,3599.6604289643374,1861.7706685368003,1304.6682665665303,0.2493801252216312,0.28987759149073794,0.03352607041597366,0.048245642334222794,744.5800482949637,891.80112908294,3.2699773242630386,112.34714673913044
data\raw\Audio_Speech_Actors_01-24\Actor_04\03-01-01-01-02-02-04.wav,0,neutral,calm_description,-450.03472900390625,196.7277069091797,46.622398376464844,56.12461471557617,-3.212822437286377,33.71039581298828,2.159240961074829,14.609607696533203,-5.933749675750732,18.89496421813965,-4.686237812042236,11.888006210327148,-8.642963409423828,15.615355491638184,-14.107840538024902,17.044553756713867,-9.158595085144043,12.981143951416016,-5.685966968536377,10.057512283325195,-5.028534889221191,6.126125335693359,-8.541236877441406,9.90335464477539,-6.193596839904785,7.1798601150512695,0.13144443929195404,17.164142608642578,0.15069270133972168,7.275828838348389,0.08220236748456955,7.164576053619385,0.03135214000940323,3.1182141304016113,0.008488805033266544,3.0415079593658447,0.0008570058271288872,1.8714815378189087,-0.0018778936937451363,2.730116844177246,-0.0058387345634400845,1.6487902402877808,-0.016105420887470245,1.7624160051345825,-0.02505788765847683,1.6313456296920776,-0.027599971741437912,1.042338252067566,-0.023185035213828087,1.3398617506027222,-0.016517462208867073,0.9023809432983398,0.33560898900032043,0.3399198353290558,0.3499491214752197,0.358641117811203,0.322937548160553,0.360542893409729,0.3139384388923645,0.3629514276981354,0.3031631410121918,0.31774604320526123,0.4158097803592682,0.3902703821659088,0.4243461787700653,0.37676262855529785,0.36383572220802307,0.3564046323299408,0.35086357593536377,0.34864863753318787,0.3404265344142914,0.3459602892398834,0.3253132104873657,0.340279757976532,0.34511640667915344,0.3703208565711975,2399.772346765034,2063.9270906693455,4449.990234375,3665.138431700422,1897.3025000594864,1292.8996829486114,0.25595005580357144,0.2870462366237874,0.03597349300980568,0.05151279643177986,734.8986482057107,899.1069487438443,3.2365986394557824,112.34714673913044
data\raw\Audio_Speech_Actors_01-24\Actor_04\03-01-02-01-01-01-04.wav,0,calm,calm_description,-384.4969177246094,173.66702270507812,51.629905700683594,52.8139762878418,-10.654973983764648,29.580045700073242,3.7262275218963623,21.462045669555664,-10.3330078125,19.19287109375,-7.455692291259766,16.38371467590332,-9.54908275604248,15.487823486328125,-14.666875839233398,15.556073188781738,-10.9069185256958,12.934333801269531,-4.828249454498291,10.977215766906738,-4.085313320159912,8.0176420211792,-9.06586742401123,10.805977821350098,-4.635815143585205,9.073232650756836,0.0493011474609375,15.42680549621582,0.061567772179841995,6.4648613929748535,0.04381590336561203,4.994045734405518,0.029997173696756363,4.4360833168029785,0.020486075431108475,3.171478033065796,0.00014169041241984814,2.5578248500823975,-0.029308924451470375,2.472130537033081,-0.044872771948575974,1.9921923875808716,-0.041442789137363434,1.6861907243728638,-0.03498617187142372,1.9985789060592651,-0.02923140861093998,1.314903974533081,-0.01828855462372303,1.5427368879318237,-0.006432544905692339,1.028707504272461,0.4018191695213318,0.3651151955127716,0.36096352338790894,0.31674066185951233,0.29938074946403503,0.27776557207107544,0.29671770334243774,0.2943847179412842,0.3235468566417694,0.3148595094680786,0.383413702249527,0.3479091227054596,0.5009938478469849,0.381285160779953,0.5181139707565308,0.3757250905036926,0.4647921919822693,0.3503294289112091,0.3804037570953369,0.31779995560646057,0.3852972984313965,0.3655833303928375,0.3604185879230499,0.3544859290122986,2403.100919666565,1537.2994840225513,4644.475574028202,3005.2044937314613,2095.3891796720372,1060.7760471884949,0.24874952362804878,0.24890429379795115,0.04576500877737999,0.05901103466749191,655.9975315220174,773.0515401936241,3.803809523809524,143.5546875
data\raw\Audio_Speech_Actors_01-24\Actor_04\03-01-02-01-01-02-04.wav,0,calm,calm_description,-350.5514831542969,182.0294647216797,54.78945541381836,48.584007263183594,-17.974658966064453,28.55267906188965,4.514950752258301,18.658050537109375,-7.601901531219482,14.930028915405273,-6.853135108947754,16.285329818725586,-10.136917114257812,15.145295143127441,-13.472782135009766,14.643587112426758,-8.61673641204834,13.786417961120605,-3.634037733078003,10.645803451538086,-3.353071689605713,7.8656697273254395,-9.022442817687988,9.177608489990234,-4.807083606719971,6.964581489562988,0.06793686747550964,14.486759185791016,0.08493023365736008,5.266521453857422,0.058966442942619324,4.465621471405029,0.03281372785568237,3.651064872741699,0.015062284655869007,2.6492042541503906,0.0050256624817848206,2.736215591430664,-0.0012575469445437193,2.818474054336548,-0.006674701347947121,1.8834527730941772,-0.013083144091069698,1.9100091457366943,-0.02065485529601574,1.9785476922988892,-0.026542913168668747,1.3887215852737427,-0.027376294136047363,1.2607653141021729,-0.023587020114064217,0.9302033185958862,0.3415711224079132,0.3287835121154785,0.3035963177680969,0.31765663623809814,0.3121587336063385,0.2960125207901001,0.44910067319869995,0.35705137252807617,0.3743346333503723,0.32863011956214905,0.3520999252796173,0.32619160413742065,0.3771521747112274,0.3405715525150299,0.43547195196151733,0.36116907000541687,0.550593376159668,0.3863879442214966,0.4779350459575653,0.36520376801490784,0.4105788469314575,0.3452555239200592,0.41209450364112854,0.3479527533054352,2503.0125140398422,1492.8819894911323,4797.691278872283,2914.458697999451,2151.018882614102,1001.9065887286225,0.2474706424689441,0.2506408526822983,0.06938626617193222,0.08372796326875687,574.872198603842,678.1509812754376,3.737097505668934,151.99908088235293
